RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6051,23683139,Smith,456,France,Female,45,3,142523.05,3,1,1,53160.48,1
6052,71018149,Smith,382,France,Male,31,6,175286.28,3,0,0,111572.93,0
6053,16085446,Brown,701,France,Female,48,4,163871.93,1,0,0,69101.56,0
6054,39277168,Jones,805,Germany,Female,68,7,167548.02,2,1,1,69253.02,1
6055,63935055,Williams,401,Germany,Male,40,10,245349.68,2,1,0,33720.11,0
6056,20679713,Brown,813,Spain,Female,52,10,222920.1,1,1,0,28854.14,0
6057,95196168,Brown,817,Spain,Male,21,3,17381.41,3,0,1,133617.93,1
6058,43609205,Miller,754,France,Male,41,3,13272.64,4,0,0,53511.17,0
6059,54589880,Davis,456,Germany,Male,69,4,24422.05,3,0,1,45165.67,0
6060,60688573,Smith,601,Spain,Female,35,4,96610.37,2,0,0,47603.96,0
6061,87850008,Miller,389,Spain,Female,57,2,119853.67,4,1,1,82249.04,1
6062,18748999,Davis,623,Spain,Male,59,7,164004.98,2,1,0,111291.95,0
6063,28150656,Johnson,766,Spain,Female,22,6,52917.3,3,0,1,137662.33,1
6064,52354407,Brown,374,Germany,Male,23,7,51969.22,3,0,1,123474.55,1
6065,19760286,Brown,842,Spain,Female,59,8,232619.53,1,0,0,141949.71,1
6066,31566247,Williams,515,Spain,Male,30,10,89381.0,3,1,0,33992.53,1
6067,78597950,Davis,617,Spain,Female,42,5,196176.82,2,1,1,101649.55,0
6068,92020902,Williams,412,France,Male,42,6,12473.31,4,1,0,97651.47,1
6069,43287552,Smith,395,France,Female,59,7,222436.17,3,0,1,21655.71,1
6070,58853144,Brown,697,France,Male,46,10,88131.41,1,1,0,48158.73,1
6071,41863671,Miller,387,Germany,Female,39,10,246390.14,3,1,0,73428.2,0
6072,80500483,Brown,712,France,Male,22,5,139121.48,3,1,1,147962.25,1
6073,51264047,Williams,764,Germany,Female,31,4,236776.74,3,0,0,142987.38,1
6074,83327860,Jones,579,Spain,Female,60,10,194391.83,2,1,1,125575.53,0
6075,77618351,Jones,461,Germany,Female,22,9,239907.68,3,1,0,147430.82,1
6076,97916992,Jones,573,France,Female,20,9,72155.61,1,0,0,152939.31,1
6077,33942775,Davis,601,Spain,Male,21,10,89804.79,3,0,1,51864.27,1
6078,40151204,Johnson,712,France,Male,60,7,157957.98,2,1,0,84549.92,1
6079,33333239,Smith,810,Germany,Male,21,6,189270.5,4,0,0,103612.08,1
6080,67207276,Johnson,829,France,Female,40,10,17516.46,4,0,0,51044.04,1
6081,61390705,Jones,528,France,Male,47,10,194651.64,3,1,1,109098.29,1
6082,96650083,Jones,765,France,Female,61,9,168312.34,4,1,1,46742.98,1
6083,99292177,Davis,850,Germany,Male,49,3,211225.77,1,1,1,68982.92,1
6084,39168936,Smith,742,Spain,Male,31,6,120782.54,1,0,0,34001.81,0
6085,47864448,Williams,581,Spain,Female,45,8,86284.08,4,1,0,82947.19,1
6086,53510185,Johnson,661,France,Female,69,9,242116.57,4,1,0,100475.97,0
6087,21408845,Miller,489,Spain,Female,24,10,173478.23,3,0,1,126812.55,1
6088,25797802,Smith,428,Germany,Male,47,10,154228.95,1,0,1,97699.09,1
6089,19937214,Smith,617,France,Female,68,4,57576.95,2,0,0,57612.09,1
6090,37567517,Jones,717,France,Male,25,3,140757.27,3,1,1,11687.3,1
6091,84335723,Davis,731,Germany,Male,46,0,225231.05,3,0,0,50662.65,0
6092,88781481,Johnson,789,France,Female,46,6,44910.41,2,1,1,102741.05,1
6093,75784951,Smith,801,Spain,Female,24,3,21060.29,1,1,1,109109.04,1
6094,47304373,Williams,712,Spain,Male,62,7,51155.74,4,0,1,67424.74,0
6095,94614499,Brown,642,France,Female,24,0,229372.61,2,0,1,95979.75,1
6096,70752330,Davis,597,Spain,Male,35,0,217742.18,2,0,1,96961.6,1
6097,74867537,Brown,490,Spain,Male,69,9,15743.61,4,1,1,42772.01,1
6098,88066766,Brown,805,France,Male,58,3,61285.77,4,1,1,109935.23,1
6099,86460469,Jones,562,Germany,Female,42,1,171596.9,3,1,0,97493.27,1
6100,93622776,Smith,778,Germany,Male,19,1,236412.79,2,0,0,53195.96,0
6101,90929589,Johnson,444,Spain,Female,22,6,192948.16,1,0,0,85467.73,1
6102,67673719,Smith,705,Germany,Female,28,7,213259.68,1,1,1,47784.97,1
6103,37132237,Davis,634,France,Male,20,0,211746.84,2,0,0,97514.76,1
6104,79278469,Miller,471,France,Male,42,10,84455.17,3,1,1,146571.51,1
6105,26373697,Williams,603,Spain,Female,62,8,83080.44,2,0,0,54236.3,0
6106,22247937,Davis,630,Germany,Female,41,4,229111.26,3,0,0,35438.63,1
6107,47970296,Miller,419,Germany,Male,22,7,33846.66,2,0,1,55802.38,1
6108,37419019,Smith,761,France,Female,21,3,210264.23,1,0,0,78944.01,1
6109,35661191,Brown,527,Germany,Male,27,8,251467.82,1,1,0,97446.65,1
6110,52809358,Smith,536,Spain,Female,52,10,76663.66,4,0,1,98297.11,0
6111,58871985,Davis,582,Germany,Male,42,7,236091.73,4,0,0,12847.34,0
6112,57682027,Johnson,726,Germany,Male,18,9,97392.49,2,1,0,139523.91,1
6113,79918607,Smith,409,Spain,Female,56,3,90126.04,4,1,1,46048.51,0
6114,94885488,Williams,546,Spain,Male,39,2,137831.11,4,1,1,12272.73,0
6115,82447617,Miller,705,France,Male,32,7,89532.9,4,1,1,51005.24,1
6116,32503368,Jones,514,Germany,Female,61,5,48264.97,1,1,1,92159.89,0
6117,35662711,Johnson,833,Spain,Male,43,1,122932.3,4,0,0,89428.34,1
6118,27638564,Smith,586,Spain,Female,30,7,188817.78,1,1,0,33502.71,1
6119,38803270,Jones,555,Spain,Female,41,6,149204.24,2,0,0,53841.62,0
6120,97065610,Miller,678,France,Female,22,9,4521.81,1,0,0,54639.17,1
6121,23963483,Smith,539,Spain,Male,41,6,195056.09,2,0,0,132963.14,0
6122,73502317,Johnson,748,Germany,Male,21,1,64243.3,2,1,1,40669.61,1
6123,56997484,Williams,648,Germany,Female,19,5,224546.36,4,0,1,103019.64,0
6124,38110458,Johnson,528,France,Female,23,3,197553.87,1,1,1,144026.15,1
6125,61911731,Miller,543,France,Female,42,5,15742.92,2,1,1,140557.18,1
6126,76652000,Williams,730,Germany,Female,70,6,179378.61,4,0,0,54606.72,0
6127,83937007,Miller,721,France,Male,31,6,44169.81,1,1,1,47586.0,0
6128,74009479,Brown,782,Spain,Female,31,9,192532.82,1,1,0,25003.06,1
6129,89891721,Brown,515,Spain,Male,42,3,219091.62,1,0,0,128474.87,1
6130,61274441,Jones,679,Germany,Male,37,1,34757.76,2,1,1,146357.91,0
6131,32498128,Miller,676,Germany,Female,24,8,140151.02,3,0,1,56010.43,0
6132,92340096,Smith,839,France,Male,68,6,123714.44,3,1,1,148300.04,1
6133,59406721,Williams,537,Germany,Male,43,7,29027.09,1,0,1,72725.72,1
6134,43060906,Jones,680,Germany,Male,52,0,183985.55,3,0,1,90256.76,1
6135,14778168,Smith,398,France,Male,67,7,59287.8,4,1,1,63960.29,0
6136,72307202,Smith,599,Germany,Male,53,7,19046.6,1,0,0,115845.05,0
6137,37981562,Jones,621,Spain,Male,43,8,64124.43,2,0,0,46679.32,1
6138,69686597,Smith,830,Spain,Female,28,7,19776.59,2,0,1,56719.64,1
6139,59319904,Smith,600,France,Female,37,10,18462.96,2,1,0,83603.55,1
6140,62139119,Brown,715,Germany,Male,40,0,233525.03,1,0,1,109587.0,0
6141,67751431,Miller,720,France,Female,23,7,121173.56,3,0,0,145633.91,1
6142,45683984,Davis,792,Spain,Female,59,5,45794.28,1,0,1,122997.27,1
6143,75408213,Williams,379,France,Female,62,10,183558.99,1,1,0,89668.55,0
6144,38175383,Johnson,583,France,Male,61,1,184704.34,2,1,1,138496.82,1
6145,29989474,Smith,427,France,Female,61,3,198635.35,3,0,0,98706.43,1
6146,20688581,Smith,613,Germany,Male,21,0,186248.51,1,1,1,143655.16,0
6147,84140172,Jones,644,Spain,Male,53,3,238352.99,2,0,1,124600.37,0
6148,14258600,Brown,509,France,Female,39,7,189724.49,2,1,0,118434.81,1
6149,53824093,Williams,419,France,Female,30,8,14196.16,1,0,1,111927.96,1
6150,92938279,Jones,702,Spain,Male,28,1,136164.8,4,0,1,54649.75,1
6151,85750650,Johnson,682,Germany,Female,21,2,201328.81,2,1,1,81824.7,1
6152,13737918,Smith,374,Germany,Male,22,6,91647.32,2,1,0,144440.51,1
6153,94023401,Jones,719,Spain,Female,67,9,207156.61,1,1,0,131129.7,1
6154,48812315,Brown,503,Germany,Female,39,8,226038.55,1,0,0,61395.57,0
6155,35904086,Brown,747,Germany,Female,27,6,173193.85,4,0,0,82457.66,1
6156,91604317,Jones,542,France,Female,31,7,10238.9,2,0,0,144320.27,0
6157,18454251,Jones,469,Germany,Male,38,10,205339.51,4,0,1,104391.61,1
6158,53439866,Brown,789,Spain,Female,66,10,86589.56,2,0,0,144627.19,0
6159,84087502,Davis,377,France,Female,21,8,184125.22,4,0,1,131840.95,1
6160,42718158,Miller,847,Spain,Female,25,10,180022.07,4,1,0,135209.55,1
6161,59897481,Jones,459,Germany,Female,58,9,191707.66,3,0,0,139728.8,1
6162,45159754,Davis,384,France,Female,20,9,103661.37,3,1,1,34030.7,0
6163,37941503,Davis,857,Spain,Female,52,10,185040.84,4,0,1,140026.83,1
6164,95781833,Brown,518,Germany,Male,40,0,186469.7,2,0,0,41479.79,0
6165,65853349,Smith,786,Germany,Female,61,1,32491.81,4,0,1,145395.7,1
6166,92398369,Miller,430,Germany,Male,60,10,37353.14,1,0,1,34511.39,1
6167,87518067,Davis,696,Spain,Female,47,0,77344.27,4,1,1,96520.8,0
6168,71314517,Smith,740,Germany,Male,40,10,133323.39,2,0,0,97613.72,1
6169,23419146,Miller,517,Germany,Male,48,1,26526.12,4,1,0,83096.41,0
6170,68242705,Davis,824,France,Male,31,4,83576.9,4,0,0,127148.06,0
6171,47073830,Williams,815,France,Male,32,4,108476.24,3,0,1,114001.34,0
6172,38176202,Jones,777,Spain,Female,43,5,250108.61,2,0,1,140485.41,1
6173,72939548,Jones,787,Spain,Male,28,9,215294.08,2,1,1,118482.93,0
6174,52228695,Smith,482,France,Female,60,4,81012.34,3,1,1,58708.42,0
6175,43123688,Jones,735,France,Female,42,3,206959.26,3,1,0,118004.93,1
6176,56461711,Smith,424,Spain,Male,21,4,22747.24,2,0,1,13414.79,1
6177,94186853,Jones,515,France,Female,44,8,-6337.31,2,1,0,56852.39,1
6178,97800728,Brown,675,France,Female,43,4,136851.38,2,0,1,116752.77,1
6179,66617734,Brown,539,France,Male,60,9,140692.05,1,1,0,46731.96,1
6180,52381567,Miller,752,Germany,Male,67,2,71901.26,3,1,1,126458.24,1
6181,45719405,Williams,828,Spain,Female,60,1,189929.41,2,0,0,109458.1,1
6182,78876774,Johnson,652,France,Male,68,0,233891.95,4,0,1,44034.46,0
6183,18801284,Davis,692,Spain,Male,69,4,140370.45,2,0,1,111986.53,0
6184,85782039,Davis,569,Spain,Male,28,9,126412.5,1,1,0,58182.55,0
6185,18561751,Jones,700,Germany,Male,20,10,61670.63,1,1,0,121392.92,1
6186,64743986,Smith,758,France,Female,65,8,201544.17,2,1,0,34026.18,0
6187,55472787,Jones,540,Germany,Male,48,1,175286.87,2,0,0,32340.4,1
6188,90004190,Davis,667,Spain,Female,41,3,225877.47,2,1,1,29719.08,0
6189,83616648,Brown,815,Spain,Female,39,5,51127.22,2,1,1,58593.26,0
6190,59586411,Davis,416,Germany,Male,22,8,164825.4,2,1,1,27496.51,0
6191,86070046,Smith,814,Spain,Female,24,7,58373.6,4,1,1,129615.99,1
6192,50067430,Williams,523,France,Female,42,6,64117.24,2,1,1,97010.87,1
6193,24926350,Williams,718,Spain,Female,48,4,22713.33,1,0,1,57283.23,1
6194,52038661,Miller,432,France,Female,42,7,89101.52,1,0,0,54734.21,1
6195,48006888,Smith,691,Spain,Female,29,4,182599.07,1,0,1,98917.36,1
6196,40139355,Williams,532,France,Male,56,5,199686.01,1,1,1,31440.93,1
6197,18829452,Davis,712,Spain,Male,65,10,186131.5,1,1,0,21796.76,0
6198,66295194,Miller,561,Germany,Female,48,8,108576.33,1,0,0,143849.45,1
6199,97460294,Miller,566,France,Female,43,1,102119.15,1,1,0,69947.55,1
6200,87338310,Johnson,700,France,Male,32,2,229915.95,2,0,1,16105.5,0
6201,62091809,Brown,546,Spain,Female,44,7,139255.21,3,1,0,59356.87,1
6202,96755177,Miller,554,Spain,Female,22,6,249570.75,3,1,0,109044.05,0
6203,65366499,Johnson,664,Germany,Female,30,10,215766.54,2,0,1,57890.84,0
6204,18456583,Miller,675,Spain,Male,60,5,232861.85,1,0,0,58411.45,1
6205,15271787,Johnson,837,Spain,Male,36,3,235488.36,2,0,1,112487.03,0
6206,19880726,Williams,384,Spain,Female,60,2,29167.05,1,1,0,34614.5,1
6207,11685540,Jones,527,Germany,Male,66,5,195041.59,2,1,1,43168.84,0
6208,10822690,Brown,456,Spain,Male,68,10,6539.13,3,1,1,51721.53,0
6209,42925848,Johnson,832,France,Female,66,2,191831.37,2,1,1,69762.76,0
6210,73253813,Davis,745,Spain,Female,40,10,244911.33,4,0,0,122546.55,0
6211,76720121,Johnson,640,Spain,Female,20,6,145847.28,4,1,0,98297.42,1
6212,57983898,Jones,812,France,Female,56,6,36584.95,4,0,1,83477.42,1
6213,11710044,Smith,808,Germany,Male,46,10,242903.27,1,1,1,34900.18,0
6214,62871507,Davis,623,Germany,Male,24,0,182849.33,4,0,0,70822.68,1
6215,71269904,Davis,718,France,Male,36,6,61982.94,3,0,1,54721.95,0
6216,89924877,Smith,525,France,Male,21,10,238245.16,3,0,0,29738.08,0
6217,64669764,Davis,573,Spain,Female,46,10,93722.93,3,1,1,95275.61,1
6218,33574254,Brown,631,Spain,Female,21,7,226971.36,2,0,0,100890.77,1
6219,83659232,Brown,664,France,Female,42,5,202088.59,1,1,1,9785.44,1
6220,71950732,Brown,529,Germany,Female,41,7,235660.89,1,0,1,26646.25,1
6221,27193604,Davis,484,Spain,Female,22,1,231620.69,1,1,1,31487.86,1
6222,10051429,Williams,618,Germany,Female,60,3,226969.32,3,0,1,85404.82,1
6223,59868221,Jones,661,Spain,Male,64,10,70141.15,2,0,1,112276.31,1
6224,88168474,Brown,730,France,Female,22,0,30976.77,2,0,1,103523.24,1
6225,62440959,Brown,667,France,Male,29,7,63452.69,4,1,1,142684.8,0
6226,83559833,Davis,430,France,Female,24,10,188628.38,2,0,0,47897.98,1
6227,64858995,Smith,385,Germany,Male,38,9,78833.67,1,0,0,63836.69,1
6228,31654335,Brown,511,Germany,Male,43,7,62708.12,1,0,0,65850.53,1
6229,47776994,Davis,699,Spain,Female,55,6,19014.89,2,1,1,124667.71,1
6230,18206933,Miller,628,Spain,Female,29,10,246038.31,4,1,1,20489.19,0
6231,93788639,Williams,710,France,Female,58,10,169659.47,3,1,0,146616.86,1
6232,53577543,Miller,778,Spain,Male,49,3,211487.38,4,0,0,85202.26,1
6233,79969499,Johnson,524,Germany,Male,22,6,138935.97,1,0,1,94798.62,1
6234,96158270,Williams,559,Germany,Female,53,8,82491.16,4,1,0,47127.85,1
6235,62377513,Smith,640,Spain,Female,67,4,134384.1,2,1,1,98759.36,1
6236,58313977,Davis,379,Spain,Female,66,7,94413.64,1,1,0,13238.81,1
6237,26525221,Brown,373,Germany,Female,22,9,68653.61,2,0,1,103517.09,1
6238,66091267,Miller,589,Germany,Female,61,1,96478.13,3,0,1,33195.42,1
6239,14433520,Jones,666,Germany,Male,62,10,240450.71,4,1,1,117506.28,1
6240,88993393,Brown,756,Germany,Female,59,5,26906.21,1,1,0,148187.32,0
6241,53182821,Johnson,719,France,Male,25,2,156603.96,2,0,1,90959.57,1
6242,82608646,Miller,794,Germany,Male,28,9,246128.86,4,1,0,90482.89,1
6243,25080224,Williams,837,France,Male,22,1,42055.99,4,1,1,99466.81,1
6244,15953306,Davis,594,Germany,Female,44,3,140156.27,3,1,1,61503.88,1
6245,67091590,Brown,645,Spain,Female,43,0,197782.31,4,0,0,95306.91,1
6246,44356521,Miller,603,Germany,Female,21,10,168749.32,4,1,1,59395.95,0
6247,63713794,Smith,755,France,Female,59,3,36877.36,3,0,0,134864.93,1
6248,69832328,Williams,532,Spain,Female,69,3,-1021.42,3,1,1,99382.38,1
6249,67799888,Jones,720,Germany,Male,29,9,60194.67,4,0,0,133294.28,1
6250,75286332,Miller,594,Germany,Male,35,7,215791.67,2,1,1,45893.58,1
6251,39849542,Brown,375,Spain,Female,50,10,64568.78,3,0,1,94673.55,1
6252,62945913,Miller,762,France,Male,69,6,246465.27,2,0,0,96674.03,1
6253,29214983,Johnson,835,Germany,Female,41,2,88043.28,3,1,1,49904.06,0
6254,28322660,Williams,697,Spain,Female,40,9,194012.35,4,1,1,151287.36,0
6255,99398131,Davis,823,Spain,Male,52,9,197932.55,4,1,1,70398.75,1
6256,57411726,Smith,818,France,Female,28,9,242433.03,3,0,1,78642.91,1
6257,18322895,Williams,826,Germany,Male,37,7,75145.84,4,1,1,100643.03,1
6258,28443891,Johnson,650,Spain,Male,22,9,19321.67,3,1,0,101831.77,1
6259,79254438,Williams,431,Germany,Male,33,4,133211.4,2,1,0,74283.64,0
6260,83994300,Brown,420,Spain,Male,44,6,84350.02,2,0,0,111051.71,1
6261,57886752,Jones,545,Germany,Male,23,8,139860.71,1,0,0,30332.34,0
6262,24628537,Miller,405,France,Male,30,6,112794.21,4,1,0,56349.97,1
6263,52168492,Williams,590,Spain,Female,66,9,118600.51,1,0,1,107869.12,1
6264,87308997,Brown,428,Spain,Male,68,9,143825.83,1,0,1,131186.31,0
6265,84996117,Jones,375,France,Male,36,5,160165.82,2,1,1,27389.73,1
6266,77183150,Brown,526,France,Male,21,6,99713.96,2,1,1,88969.47,1
6267,70832759,Johnson,761,Germany,Female,44,7,210901.87,1,1,1,138956.86,1
6268,21798420,Williams,604,France,Female,22,10,203857.28,1,0,0,98233.98,0
6269,74937273,Brown,733,Spain,Female,46,3,96209.25,4,1,1,57490.51,0
6270,69078947,Jones,790,France,Male,30,6,174167.73,4,0,0,141049.65,1
6271,35393565,Brown,646,Germany,Male,30,0,124755.61,4,1,0,60521.2,1
6272,55770544,Davis,541,France,Female,23,3,242033.6,3,0,0,22751.31,1
6273,80617693,Johnson,669,France,Male,45,8,121016.17,3,1,1,10105.15,0
6274,62871221,Jones,816,Spain,Male,67,5,38221.8,2,1,1,72452.27,1
6275,42461948,Johnson,764,Spain,Male,27,8,12995.35,3,1,0,93021.05,0
6276,10537944,Brown,422,Spain,Male,29,2,52602.43,4,0,0,54925.18,0
6277,68512223,Williams,694,France,Female,19,2,210681.54,3,1,0,122503.64,0
6278,90349032,Miller,525,France,Female,25,4,222356.84,2,1,1,32277.67,1
6279,58614360,Jones,409,Spain,Male,45,10,43027.27,3,0,0,147458.12,1
6280,34489431,Davis,744,Spain,Female,28,5,81881.56,4,1,0,97600.39,1
6281,78749584,Johnson,535,Germany,Male,65,6,49865.4,2,1,1,106349.3,1
6282,89188932,Jones,498,Germany,Female,41,1,175066.03,2,1,1,30765.09,1
6283,65576740,Williams,562,Spain,Female,35,7,248291.92,3,0,0,122005.47,0
6284,41254794,Miller,700,France,Male,19,6,95104.16,1,0,0,106727.64,0
6285,24162097,Brown,559,Spain,Male,25,7,6553.98,2,1,0,48112.95,1
6286,16032574,Davis,626,Germany,Female,59,10,41509.24,4,1,0,22215.82,0
6287,74587804,Davis,584,France,Male,54,9,48830.83,3,0,1,95838.6,1
6288,33756657,Williams,352,Spain,Male,34,7,31750.4,4,1,1,50806.91,1
6289,35619691,Miller,440,Germany,Male,31,3,146824.14,3,1,0,130040.08,0
6290,75327464,Smith,581,Spain,Female,52,7,60302.13,4,0,0,37888.86,0
6291,28426611,Brown,564,Germany,Female,53,6,146593.44,1,0,0,83206.06,0
6292,27825211,Jones,831,Spain,Female,69,7,232196.95,2,1,1,120521.31,1
6293,14909911,Johnson,778,France,Male,55,10,6757.34,1,0,0,32154.33,1
6294,29015868,Williams,829,Germany,Female,41,7,41795.09,1,1,1,49494.8,1
6295,96185207,Davis,636,Germany,Female,35,3,214037.09,4,0,0,46414.59,1
6296,82913367,Williams,403,Germany,Male,68,5,20196.64,2,1,0,16323.92,1
6297,21116964,Brown,381,France,Female,70,10,18314.88,2,1,0,90505.64,1
6298,68780208,Johnson,418,France,Female,60,0,140098.93,2,1,0,100709.94,1
6299,75345428,Williams,744,France,Female,23,9,82718.46,4,1,0,59610.68,0
6300,88354650,Jones,795,France,Male,23,7,65796.86,3,0,0,97479.02,1
6301,31869289,Johnson,407,Spain,Female,40,7,237876.78,3,0,0,49179.96,0
6302,49819840,Jones,665,Spain,Male,35,0,113041.53,2,1,0,56369.01,0
6303,77186431,Smith,776,Germany,Male,64,9,211229.99,1,1,1,130460.74,0
6304,82164333,Davis,449,Spain,Male,41,2,61357.26,2,1,0,144235.83,0
6305,92674622,Johnson,760,France,Female,27,8,63690.08,3,0,0,97556.24,0
6306,36461152,Johnson,622,France,Female,56,3,244951.61,4,0,1,131094.89,1
6307,22537582,Davis,712,Spain,Female,59,10,47780.57,4,0,0,55943.9,0
6308,67493886,Johnson,751,Germany,Male,50,10,3234.45,3,0,0,71182.26,1
6309,31824222,Jones,413,France,Male,61,10,55441.61,2,1,1,46965.12,1
6310,99863376,Miller,700,France,Female,31,10,205136.2,2,1,1,55628.28,1
6311,51546174,Johnson,740,Germany,Male,47,7,55379.67,3,0,0,52863.52,1
6312,41498779,Jones,670,Germany,Female,38,2,18063.62,3,0,1,83126.23,1
6313,86904057,Smith,775,Germany,Male,24,9,229763.31,3,1,1,68204.18,0
6314,65972121,Johnson,659,Germany,Female,61,10,248643.78,1,1,0,45172.31,1
6315,74954683,Brown,423,Spain,Male,30,0,81310.35,2,0,1,88529.78,1
6316,40890045,Davis,756,France,Female,50,6,175047.25,3,1,0,45275.66,1
6317,26384797,Davis,355,Germany,Male,26,5,122791.05,3,0,1,131287.09,0
6318,32458277,Williams,852,Spain,Male,23,2,170457.91,4,0,0,47531.51,1
6319,75400471,Miller,777,Germany,Male,69,6,65253.81,1,0,1,143710.73,0
6320,17060709,Brown,795,France,Male,59,10,235073.74,3,0,0,52835.98,1
6321,17139700,Johnson,774,Spain,Female,39,7,129620.8,4,0,1,120778.49,1
6322,69748727,Johnson,423,Spain,Female,21,7,192968.71,2,0,0,123724.5,1
6323,72826289,Smith,772,Spain,Female,36,7,238539.38,2,0,0,110149.21,1
6324,22837052,Brown,445,Germany,Female,67,10,156871.95,3,0,0,112072.03,1
6325,33116205,Brown,766,Germany,Male,60,6,196499.39,4,1,1,107142.12,0
6326,55896776,Brown,386,Germany,Male,45,5,68279.73,3,0,1,31707.91,1
6327,26457112,Jones,542,France,Female,20,10,112992.06,1,0,0,135775.95,1
6328,13222333,Miller,464,France,Male,34,8,94450.73,3,0,0,94809.29,0
6329,62973533,Miller,791,France,Male,45,7,123010.27,2,0,1,50222.97,0
6330,44517726,Davis,713,Spain,Male,17,10,16674.96,3,0,0,147451.61,1
6331,40376930,Davis,753,France,Female,47,10,225752.34,1,1,1,147606.27,0
6332,90438066,Davis,725,Germany,Female,68,4,49452.35,1,1,1,21478.09,1
6333,83848469,Smith,782,France,Female,43,7,65969.27,1,1,0,139913.37,0
6334,14983327,Brown,417,Germany,Male,59,4,11826.04,2,0,1,142738.54,0
6335,46865853,Davis,735,France,Male,59,1,188599.78,3,0,0,32212.35,1
6336,30716824,Davis,568,France,Male,42,10,195238.08,4,1,0,53095.69,0
6337,60395653,Jones,831,Germany,Female,62,0,238873.65,1,1,0,13648.98,0
6338,81082423,Miller,706,Spain,Female,68,0,200545.73,4,1,0,122546.81,0
6339,53256807,Miller,670,Spain,Male,34,1,238819.88,2,1,0,116326.24,1
6340,98900481,Williams,805,France,Male,28,1,112535.03,2,1,0,40977.99,1
6341,43419865,Davis,486,Germany,Female,61,7,251145.27,3,0,0,58405.82,1
6342,40331311,Miller,483,Germany,Female,24,8,64487.37,4,0,0,53649.67,1
6343,99680521,Miller,357,Spain,Female,28,4,195151.28,3,0,0,122131.98,0
6344,19556536,Miller,812,France,Female,67,7,157160.15,2,0,1,98103.22,1
6345,28602204,Miller,554,Spain,Female,60,2,134813.07,2,1,1,100365.72,1
6346,65096873,Smith,656,Germany,Male,67,6,70505.98,1,0,1,104502.13,0
6347,60241801,Davis,766,Germany,Female,24,7,224038.45,3,0,1,28905.68,1
6348,22753626,Smith,550,Spain,Female,40,2,164484.18,3,0,0,55050.84,1
6349,61480513,Davis,564,France,Male,21,6,127661.29,4,0,1,27761.19,1
6350,22903412,Davis,653,France,Female,59,5,92006.46,1,0,1,129129.64,1
6351,71765773,Miller,699,Spain,Male,22,6,51174.94,4,1,0,79574.56,0
6352,94362537,Davis,780,France,Male,57,0,86963.89,3,1,0,87807.89,0
6353,76863894,Johnson,696,Spain,Female,56,10,143678.18,3,0,1,139917.49,0
6354,82000818,Brown,761,Germany,Male,29,3,238324.02,3,0,1,19696.58,1
6355,94464766,Williams,561,Germany,Male,22,4,194220.17,1,0,0,89990.84,0
6356,59453075,Brown,814,Spain,Female,21,7,42167.43,3,0,1,151381.91,0
6357,86365631,Miller,827,France,Male,53,0,130486.1,3,1,0,59358.2,1
6358,51234248,Smith,605,France,Female,44,9,39877.54,3,1,1,59367.12,1
6359,26073383,Jones,490,Spain,Female,70,7,241940.83,1,0,1,93104.87,1
6360,66913182,Davis,756,Germany,Female,43,0,76178.72,3,0,0,31134.6,1
6361,20877999,Brown,822,France,Female,44,5,17561.03,1,0,1,46517.67,0
